participant,session,task,raw,referenced,ref,filtered_downsampled,highpass_freq,lowpass_freq,phase,resample_rate,ref_filt_ds,rereferenced,ref_filt_ds_reref,interpolated,ref_filt_ds_reref_interp,bad_channels_marked,bad_channels,annotated,annotation_labels,annotation_onsets,annotation_durations,ica,n_components,ica_method,random_state,bad_indices_marked,bad_indices,ref_filt_ds_reref_interp_ica,preprocessed,clean,notes,bads_marked
P08,post-training,rc1,data/EEG-recordings/raw/p08/post-training/P08_post_rc1.vhdr,FALSE,data/EEG-recordings/ref/p08/post-training/P08_post_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p08/post-training/P08_post_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p08/post-training/P08_post_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p08/post-training/P08_post_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,P8,TRUE,BAD_SGEMENT BAD_END,261.34397519582245 297.8921671018277,4.886589425587431 10.90783289817233,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 9 12 13 14 16 17 19 20 25 26 28 30 32 33 34 35 36,data/ref_filt-ds_reref_interp_ica/p08/post-training/P08_post_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p08/post-training/P08_post_rc1_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: Not sure if bad, but the synchronization of waveforms across channels is quite odd. QUESTIONABLE ICA INDICES: Minor noise missed by ICA around 50s.",NA
P08,post-training,rc2,data/EEG-recordings/raw/p08/post-training/P08_post_rc2.vhdr,FALSE,data/EEG-recordings/ref/p08/post-training/P08_post_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p08/post-training/P08_post_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p08/post-training/P08_post_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p08/post-training/P08_post_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_END,203.48389686684075 282.7792885117493 305.09299934725846,2.368266971279354 3.509993472584881 3.6570006527415444,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 8 9 10 12 13 14 18 20 21 22 23 25 26 27 28 29 30 31 34 36 37 38 39 42 43,data/ref_filt-ds_reref_interp_ica/p08/post-training/P08_post_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p08/post-training/P08_post_rc2_ref_filt-ds_reref_interp_ica.fif.gz,NA,NA
P08,post-training,ro1,data/EEG-recordings/raw/p08/post-training/P08_post_ro1.vhdr,FALSE,data/EEG-recordings/ref/p08/post-training/P08_post_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p08/post-training/P08_post_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p08/post-training/P08_post_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p08/post-training/P08_post_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,P8,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,10.63686684073107 180.2858126631854 225.24666775456922 232.48445169712795 280.17490208877285 300.0,1.6245137075718006 3.157689295039148 1.3048302872062436 1.807189947780671 2.440032637075717 10.65,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 7 8 9 11 12 14 15 19 22 24 25 26 28 30 31 32 38,data/ref_filt-ds_reref_interp_ica/p08/post-training/P08_post_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p08/post-training/P08_post_ro1_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: Pretty noisy. QUESTIONABLE ICA INDICES: 9, 23, .",NA
P08,post-training,ro2,data/EEG-recordings/raw/p08/post-training/P08_post_ro2.vhdr,FALSE,data/EEG-recordings/ref/p08/post-training/P08_post_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p08/post-training/P08_post_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p08/post-training/P08_post_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p08/post-training/P08_post_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_END,280.4619647519582 303.68850195822455,4.338560704960855 4.061498041775451,TRUE,0.995,picard,666,TRUE,0 1 2 4 6 7 8 9 13 16 17 18 19 21 22 25 26 27 28 29 31 36 37 39 40,data/ref_filt-ds_reref_interp_ica/p08/post-training/P08_post_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p08/post-training/P08_post_ro2_ref_filt-ds_reref_interp_ica.fif.gz,BADS: Noisy but better than other recordings from this session. QUESTIONABLE ICA INDICES: A new noise blips missed by ICA that need annotating.,NA
P08,pre-training,rc1,data/EEG-recordings/raw/p08/pre-training/P08_pre_rc1.vhdr,FALSE,data/EEG-recordings/ref/p08/pre-training/P08_pre_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p08/pre-training/P08_pre_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p08/pre-training/P08_pre_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p08/pre-training/P08_pre_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_END,306.86723563968667,2.7827643603133083,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 7 8 9 10 13 16 17 18 19 20 21 23 24 25 28 29 30 31,data/ref_filt-ds_reref_interp_ica/p08/pre-training/P08_pre_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p08/pre-training/P08_pre_rc1_ref_filt-ds_reref_interp_ica.fif.gz,BADS: Better than the post session recordings. Lots of ocular artifacts for EC though. QUESTIONABLE ICA INDICES: .,NA
P08,pre-training,rc2,data/EEG-recordings/raw/p08/pre-training/P08_pre_rc2.vhdr,FALSE,data/EEG-recordings/ref/p08/pre-training/P08_pre_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p08/pre-training/P08_pre_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p08/pre-training/P08_pre_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p08/pre-training/P08_pre_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_END,203.21640665796346 307.00896214099214,2.172542428198426 1.641037859007838,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 7 8 9 10 11 16 17 18 19 20 22 24 26 28 30 31 32,data/ref_filt-ds_reref_interp_ica/p08/pre-training/P08_pre_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p08/pre-training/P08_pre_rc2_ref_filt-ds_reref_interp_ica.fif.gz,NA,NA
P08,pre-training,ro1,data/EEG-recordings/raw/p08/pre-training/P08_pre_ro1.vhdr,FALSE,data/EEG-recordings/ref/p08/pre-training/P08_pre_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p08/pre-training/P08_pre_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p08/pre-training/P08_pre_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p08/pre-training/P08_pre_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_END,197.3082996083551 303.3262304177546,4.227650130548312 6.973769582245438,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 7 9 10 12 13 14 15 16 17 18 20 21 22 24 26 27 28 29 30 31 32 36,data/ref_filt-ds_reref_interp_ica/p08/pre-training/P08_pre_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p08/pre-training/P08_pre_ro1_ref_filt-ds_reref_interp_ica.fif.gz,NA,NA
P08,pre-training,ro2,data/EEG-recordings/raw/p08/pre-training/P08_pre_ro2.vhdr,FALSE,data/EEG-recordings/ref/p08/pre-training/P08_pre_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p08/pre-training/P08_pre_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p08/pre-training/P08_pre_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p08/pre-training/P08_pre_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_END,147.79233681462142 179.79650130548305 304.24097258485637,2.9097715404699898 1.3961684073107108 5.759027415143635,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 7 9 10 12 13 14 15 16 17 19 24 26 28 29 30 33 35 36,data/ref_filt-ds_reref_interp_ica/p08/pre-training/P08_pre_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p08/pre-training/P08_pre_ro2_ref_filt-ds_reref_interp_ica.fif.gz,NA,NA
P09,follow-up,rc1,data/EEG-recordings/raw/p09/follow-up/P09_fu_rc1.vhdr,FALSE,data/EEG-recordings/ref/p09/follow-up/P09_fu_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p09/follow-up/P09_fu_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p09/follow-up/P09_fu_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p09/follow-up/P09_fu_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,92.59661227154047 188.42392950391647 203.44475195822454 253.45780026109662 288.6209040469974 300.0,0.5415045691906073 2.2443080939947606 2.3291220626632025 1.1612989556135744 2.661853785900746 11.1,TRUE,0.995,picard,666,TRUE,0 1 2 3 8 9 10 13 16 17 19 23 26 27 28 29 30 31 32 33 34 35 36 37 42,data/ref_filt-ds_reref_interp_ica/p09/follow-up/P09_fu_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p09/follow-up/P09_fu_rc1_ref_filt-ds_reref_interp_ica.fif.gz,BADS: . QUESTIONABLE ICA INDICES: Blink at the start the ICA missed.,NA
P09,follow-up,rc2,data/EEG-recordings/raw/p09/follow-up/P09_fu_rc2.vhdr,FALSE,data/EEG-recordings/ref/p09/follow-up/P09_fu_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p09/follow-up/P09_fu_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p09/follow-up/P09_fu_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p09/follow-up/P09_fu_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_START BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,0.006524151436031356 159.59300261096607 176.6819810704961 204.36590731070498 228.2307049608355 251.23306462140994 284.9400326370757 300.0,3.855773498694517 0.6197943864229671 2.172542428198426 5.5063838120104265 13.521791775456933 21.78636749347254 2.9489164490861413 11.0,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 19 20 22 24 25 27 29 30 31 32 35 36 38 39 40 41 42,data/ref_filt-ds_reref_interp_ica/p09/follow-up/P09_fu_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p09/follow-up/P09_fu_rc2_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: Noisy. QUESTIONABLE ICA INDICES: Big rolling waves in most of the components, hence all the bads.",NA
P09,follow-up,ro1,data/EEG-recordings/raw/p09/follow-up/P09_fu_ro1.vhdr,FALSE,data/EEG-recordings/ref/p09/follow-up/P09_fu_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p09/follow-up/P09_fu_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p09/follow-up/P09_fu_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p09/follow-up/P09_fu_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,82.64228133159268 90.81551892950391 101.84633485639687 140.75680156657964 143.5752349869452 209.45072127937337 223.47737271540473 258.04802872062663 310.36515339425586,4.462519582245434 1.3374510443864267 4.710437336814621 1.3700718015665814 4.801775456919046 3.8883942558746867 2.8119092689294973 2.857578328981731 2.5348466057441215,TRUE,0.995,picard,666,TRUE,0 1 2 4 5 7 9 13 15 16 19 23 28 29 31 35 38 40 41 42 43,data/ref_filt-ds_reref_interp_ica/p09/follow-up/P09_fu_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p09/follow-up/P09_fu_ro1_ref_filt-ds_reref_interp_ica.fif.gz,BADS: Not loving this person's recordings. QUESTIONABLE ICA INDICES: ICA missed some small blips that might need annotating.,NA
P09,follow-up,ro2,data/EEG-recordings/raw/p09/follow-up/P09_fu_ro2.vhdr,FALSE,data/EEG-recordings/ref/p09/follow-up/P09_fu_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p09/follow-up/P09_fu_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p09/follow-up/P09_fu_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p09/follow-up/P09_fu_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT,12.094252610966059 19.816073759791124 77.38783942558747 84.14936031331592 145.8925587467363 167.6227088772846 198.9092167101828 224.50291449086163 259.37118146214095 282.7336194516971,2.4857016971279364 4.168932767624021 4.2733191906005175 4.703913185378596 13.836201044386428 11.98736618798958 7.085228459530015 7.143945822454327 4.312464099216754 12.647555483028725,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 7 8 9 11 12 13 14 15 16 17 18 20 21 23 24 26 27 28 30 31 32 33 34 35 36 38,data/ref_filt-ds_reref_interp_ica/p09/follow-up/P09_fu_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p09/follow-up/P09_fu_ro2_ref_filt-ds_reref_interp_ica.fif.gz,BADS: Lots of big noisey segments. QUESTIONABLE ICA INDICES: .,NA
P09,post-training,rc1,data/EEG-recordings/raw/p09/post-training/P09_post_rc1.vhdr,FALSE,data/EEG-recordings/ref/p09/post-training/P09_post_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p09/post-training/P09_post_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p09/post-training/P09_post_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p09/post-training/P09_post_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_END,304.16898498694513,8.931015013054889,TRUE,0.995,picard,666,TRUE,0 2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 21 26 27 28 29 30 31 32 34 37 39 41 42 43 45 47,data/ref_filt-ds_reref_interp_ica/p09/post-training/P09_post_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p09/post-training/P09_post_rc1_ref_filt-ds_reref_interp_ica.fif.gz,NA,NA
P09,post-training,rc2,data/EEG-recordings/raw/p09/post-training/P09_post_rc2.vhdr,FALSE,data/EEG-recordings/ref/p09/post-training/P09_post_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p09/post-training/P09_post_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p09/post-training/P09_post_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p09/post-training/P09_post_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_END,155.78289817232377 309.6034660574412,6.380620104438663 4.746533942558813,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 7 8 9 11 12 13 14 16 18 22 23 24 26 28 29 31 33 34 36 37 38 39 40 41 44 46,data/ref_filt-ds_reref_interp_ica/p09/post-training/P09_post_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p09/post-training/P09_post_rc2_ref_filt-ds_reref_interp_ica.fif.gz,BADS: . QUESTIONABLE ICA INDICES: Blink at start missed by ICA that needs annotating.,NA
P09,post-training,ro1,data/EEG-recordings/raw/p09/post-training/P09_post_ro1.vhdr,FALSE,data/EEG-recordings/ref/p09/post-training/P09_post_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p09/post-training/P09_post_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p09/post-training/P09_post_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p09/post-training/P09_post_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_START BAD_SEGMENT BAD_END,0.0 128.78400783289817 293.44600195822454,1.9898661879895563 3.686145561357705 19.60399804177547,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 6 7 8 10 12 13 16 18 19 21 22 23 25 30 33 34 38 39 40 41 44 49 50,data/ref_filt-ds_reref_interp_ica/p09/post-training/P09_post_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p09/post-training/P09_post_ro1_ref_filt-ds_reref_interp_ica.fif.gz,NA,NA
P09,post-training,ro2,data/EEG-recordings/raw/p09/post-training/P09_post_ro2.vhdr,FALSE,data/EEG-recordings/ref/p09/post-training/P09_post_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p09/post-training/P09_post_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p09/post-training/P09_post_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p09/post-training/P09_post_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT,4.292891644908616 47.53789490861618 96.91810052219321 251.03609007832895,1.9181005221932113 4.690864882506531 8.327317232375975 5.317183420365524,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 9 11 12 13 14 22 23 24 25 26 28 30 32 34 35,data/ref_filt-ds_reref_interp_ica/p09/post-training/P09_post_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p09/post-training/P09_post_ro2_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: Noisey segment at 45s needs annotating after ICA; other minor noise segments may need annotating too. QUESTIONABLE ICA INDICES: 15, 16, 20.",NA
P09,pre-training,rc1,data/EEG-recordings/raw/p09/pre-training/P09_pre_rc1.vhdr,FALSE,data/EEG-recordings/ref/p09/pre-training/P09_pre_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p09/pre-training/P09_pre_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p09/pre-training/P09_pre_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p09/pre-training/P09_pre_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,91.10258159268929 213.13159268929505 218.56996083550916 232.6422813315927 306.21531984334206,6.184895561357706 1.3244027415143762 10.077039817232361 9.553857702349887 4.584680156657953,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 7 8 12 15 16 19 22 23 25 27 30 33 35 38 41 42 45 46,data/ref_filt-ds_reref_interp_ica/p09/pre-training/P09_pre_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p09/pre-training/P09_pre_rc1_ref_filt-ds_reref_interp_ica.fif.gz,NA,NA
P09,pre-training,rc2,data/EEG-recordings/raw/p09/pre-training/P09_pre_rc2.vhdr,FALSE,data/EEG-recordings/ref/p09/pre-training/P09_pre_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p09/pre-training/P09_pre_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p09/pre-training/P09_pre_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p09/pre-training/P09_pre_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,2.120349216710183 29.104941253263707 214.20807767624024 229.37895561357703 306.6002447780679,1.8137140992167096 3.0011096605744108 6.663658616187973 5.415045691906016 4.199755221932094,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 7 10 11 14 15 18 22 23 31 32 34 37 39 40 41 43 44 45 46,data/ref_filt-ds_reref_interp_ica/p09/pre-training/P09_pre_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p09/pre-training/P09_pre_rc2_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: . QUESTIONABLE ICA INDICES: 15, 16, .",NA
P09,pre-training,ro1,data/EEG-recordings/raw/p09/pre-training/P09_pre_ro1.vhdr,FALSE,data/EEG-recordings/ref/p09/pre-training/P09_pre_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p09/pre-training/P09_pre_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p09/pre-training/P09_pre_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p09/pre-training/P09_pre_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_END,169.3528590078329 306.2370300261096,6.341475195822454 7.16296997389037,TRUE,0.995,picard,666,TRUE,0 1 3 5 6 7 8 9 11 14 15 19 21 22 24 26 27 28 29 31 32 33 34 35 36 41 42 43 46 47,data/ref_filt-ds_reref_interp_ica/p09/pre-training/P09_pre_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p09/pre-training/P09_pre_ro1_ref_filt-ds_reref_interp_ica.fif.gz,BADS: Several mildly noisy channels. QUESTIONABLE ICA INDICES: .,NA
P09,pre-training,ro2,data/EEG-recordings/raw/p09/pre-training/P09_pre_ro2.vhdr,FALSE,data/EEG-recordings/ref/p09/pre-training/P09_pre_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p09/pre-training/P09_pre_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p09/pre-training/P09_pre_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p09/pre-training/P09_pre_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,69.15061031331592 85.99042101827676 96.11437989556136 225.30538511749347 291.2408909921671,10.989171018276764 3.2751240208877306 5.245417754569189 9.749582245430815 19.3591090078329,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 6 7 10 15 19 20 23 24 29 32 33 37 38 40 41 43 44,data/ref_filt-ds_reref_interp_ica/p09/pre-training/P09_pre_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p09/pre-training/P09_pre_ro2_ref_filt-ds_reref_interp_ica.fif.gz,NA,NA
P10,follow-up,rc1,data/EEG-recordings/raw/p10/follow-up/P10_fu_rc1.vhdr,FALSE,data/EEG-recordings/ref/p10/follow-up/P10_fu_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p10/follow-up/P10_fu_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p10/follow-up/P10_fu_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p10/follow-up/P10_fu_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_END,300.0,10.75,TRUE,0.995,picard,666,TRUE,0 1 7 12 14 15 20 23 26 28 29 30 31 32,data/ref_filt-ds_reref_interp_ica/p10/follow-up/P10_fu_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p10/follow-up/P10_fu_rc1_ref_filt-ds_reref_interp_ica.fif.gz,NA,NA
P10,follow-up,rc2,data/EEG-recordings/raw/p10/follow-up/P10_fu_rc2.vhdr,FALSE,data/EEG-recordings/ref/p10/follow-up/P10_fu_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p10/follow-up/P10_fu_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p10/follow-up/P10_fu_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p10/follow-up/P10_fu_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_END,307.382866,1.667134,TRUE,0.995,picard,666,TRUE,0 1 2 5 6 7 8 9 10 11 13 14 16 18 19 21 23 26 27 28,data/ref_filt-ds_reref_interp_ica/p10/follow-up/P10_fu_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p10/follow-up/P10_fu_rc2_ref_filt-ds_reref_interp_ica.fif.gz,BADS: . QUESTIONABLE ICA INDICES: Most of the good indices have artifacts in them so this is not as clean as I would like.,NA
